barrio_num,manzana,barrio,manzana_25m1,manzana_25m2,manzana_25m3,manzana_25m4,manzana_25m5,manzana_25m6,manzana_25m7,manzana_25m8,manzana_25m9,manzana_25m10,manzana_25m11,manzana_25m12,manzana_25m13,manzana_25m14,manzana_25m15,manzana_25m16,manzana_25m17,manzana_25m18,manzana_25m19,manzana_25m20,manzana_25m21,manzana_25m22,manzana_25m23,manzana_25m24,manzana_25m25,manzana_25m26,manzana_25m27,manzana_25m28,manzana_25m29,manzana_25m30,manzana_25m31,manzana_25m32,manzana_25m33,manzana_25m34,manzana_25m35,manzana_25m36,manzana_25m37,manzana_25m38,manzana_25m39,manzana_25m40,manzana_25m41,manzana_25m42,manzana_25m43,manzana_25m44,manzana_25m45
13,7600110000000018141708,Alto Nápoles,7600110000000018141707,7600110000000018141701,7600110000000018141705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,7600110000000018150102,Mario Correa Rengifo,7600110000000018150103,7600110000000018150119,7600110000000018120117,7600110000000018150107,7600110000000018150104,7600110000000018150108,7600110000000018130217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,7600110000000018150103,Mario Correa Rengifo,7600110000000018150102,7600110000000018140308,7600110000000018150104,7600110000000018140453,7600110000000018120117,7600110000000018150107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,7600110000000018150104,Mario Correa Rengifo,7600110000000018150118,7600110000000018150107,7600110000000018150103,7600110000000018140308,7600110000000018150102,7600110000000018150125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,7600110000000018150105,Mario Correa Rengifo,7600110000000018150121,7600110000000018150106,7600110000000018150111,7600110000000018150107,7600110000000018150115,7600110000000018140337,7600110000000018140325,7600110000000018140309,7600110000000018150108,7600110000000018150120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,7600110000000018150106,Mario Correa Rengifo,7600110000000018150125,7600110000000018150105,7600110000000018150121,7600110000000018150107,7600110000000018150118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,7600110000000018150107,Mario Correa Rengifo,7600110000000018150106,7600110000000018150108,7600110000000018150104,7600110000000018150118,7600110000000018150105,7600110000000018150125,7600110000000018150119,7600110000000018150102,7600110000000018150111,7600110000000018150103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,7600110000000018150108,Mario Correa Rengifo,7600110000000018150109,7600110000000018150119,7600110000000018150107,7600110000000018150111,7600110000000018150110,7600110000000018150102,7600110000000018150105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,7600110000000018150109,Mario Correa Rengifo,7600110000000018150110,7600110000000018150119,7600110000000018150108,7600110000000018130211,7600110000000018150111,7600110000000018130212,7600110000000018130214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,7600110000000018150110,Mario Correa Rengifo,7600110000000018130208,7600110000000018130211,7600110000000018150109,7600110000000018130207,7600110000000018150120,7600110000000018150111,7600110000000018150124,7600110000000018150108,7600110000000018130204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,7600110000000018150111,Mario Correa Rengifo,7600110000000018150105,7600110000000018150110,7600110000000018150120,7600110000000018150108,7600110000000018150107,7600110000000018150109,7600110000000018150115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,7600110000000018150115,Mario Correa Rengifo,7600110000000018150122,7600110000000018150124,7600110000000018150126,7600110000000018150123,7600110000000018150116,7600110000000018140342,7600110000000018150120,7600110000000018140344,7600110000000018140227,7600110000000018150105,7600110000000018140330,7600110000000018150111,7600110000000018140202,7600110000000018140337,7600110000000018150117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,7600110000000018150116,Mario Correa Rengifo,7600110000000018150122,7600110000000018150115,7600110000000018140203,7600110000000018150117,7600110000000018150123,7600110000000018140219,7600110000000018140227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,7600110000000018150117,Mario Correa Rengifo,7600110000000018140219,7600110000000018150122,7600110000000018140319,7600110000000018150116,7600110000000018140330,7600110000000018140203,7600110000000018150115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,7600110000000018150118,Mario Correa Rengifo,7600110000000018150125,7600110000000018150104,7600110000000018140308,7600110000000018150107,7600110000000018150106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,7600110000000018150119,Mario Correa Rengifo,7600110000000018150109,7600110000000018150102,7600110000000018150108,7600110000000018150107,7600110000000018130217,7600110000000018120117,7600110000000018130214,7600110000000018130212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,7600110000000018150120,Mario Correa Rengifo,7600110000000018150110,7600110000000018150115,7600110000000018150111,7600110000000018150124,7600110000000018150105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,7600110000000018150121,Mario Correa Rengifo,7600110000000018150105,7600110000000018150106,7600110000000018150125,7600110000000018140309,7600110000000018140307,7600110000000018140325,7600110000000018140308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,7600110000000018150122,Mario Correa Rengifo,7600110000000018150115,7600110000000018150116,7600110000000018150117,7600110000000018140330,7600110000000018140344,7600110000000018140319,7600110000000018140342,7600110000000018150123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,7600110000000018150123,Mario Correa Rengifo,7600110000000018150115,7600110000000018140227,7600110000000018150116,7600110000000018140203,7600110000000018140202,7600110000000018150126,7600110000000018150122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,7600110000000018150124,Mario Correa Rengifo,7600110000000018150126,7600110000000018150115,7600110000000018130203,7600110000000018130204,7600110000000018130207,7600110000000018140202,7600110000000018150110,7600110000000018150120,7600110000000018140119,7600110000000018140129,7600110000000018130201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,7600110000000018150125,Mario Correa Rengifo,7600110000000018150106,7600110000000018150118,7600110000000018150121,7600110000000018140308,7600110000000018150107,7600110000000018140307,7600110000000018140309,7600110000000018150104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,7600110000000018150126,Mario Correa Rengifo,7600110000000018150124,7600110000000018150115,7600110000000018140202,7600110000000018140227,7600110000000018150123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,7600110000000019310109,Belén,7600110000000019310110,7600110000000019310201,7600110000000019310108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,7600110000000019310216,Belén,7600110000000019310201,7600110000000020130203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,7600110000000020010102,Venezuela - Urbanización Cañaveralejo,7600110000000020020112,7600110000000019140114,7600110000000019150103,7600110000000020010103,7600110000000020010104,7600110000000020010101,7600110000000020010120,7600110000000020010121,7600110000000019140109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,7600110000000020010103,Venezuela - Urbanización Cañaveralejo,7600110000000020010102,7600110000000020010104,7600110000000020010118,7600110000000020020112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,7600110000000020010104,Venezuela - Urbanización Cañaveralejo,7600110000000020010102,7600110000000020010103,7600110000000020010118,7600110000000020010106,7600110000000020010120,7600110000000020020101,7600110000000020010117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,7600110000000020010106,Venezuela - Urbanización Cañaveralejo,7600110000000020010117,7600110000000020010120,7600110000000020010119,7600110000000020020101,7600110000000020010104,7600110000000020010118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,7600110000000020010109,Venezuela - Urbanización Cañaveralejo,7600110000000020010117,7600110000000020010110,7600110000000020010112,7600110000000020020103,7600110000000020010111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,7600110000000020010110,Venezuela - Urbanización Cañaveralejo,7600110000000020010120,7600110000000020010117,7600110000000020010109,7600110000000020010111,7600110000000020010112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,7600110000000020010111,Venezuela - Urbanización Cañaveralejo,7600110000000020010120,7600110000000020010110,7600110000000020010112,7600110000000020050130,7600110000000020010109,7600110000000020050134,7600110000000020050138,7600110000000020050129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,7600110000000020010112,Venezuela - Urbanización Cañaveralejo,7600110000000020010111,7600110000000020010109,7600110000000020020103,7600110000000020010110,7600110000000020050138,7600110000000020050101,7600110000000020020104,7600110000000020050134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,7600110000000020010117,Venezuela - Urbanización Cañaveralejo,7600110000000020010120,7600110000000020010110,7600110000000020010109,7600110000000020020103,7600110000000020010106,7600110000000020010119,7600110000000020020102,7600110000000020010104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,7600110000000020010118,Venezuela - Urbanización Cañaveralejo,7600110000000020020101,7600110000000020010103,7600110000000020010104,7600110000000020010106,7600110000000020020112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,7600110000000020010119,Venezuela - Urbanización Cañaveralejo,7600110000000020010106,7600110000000020010117,7600110000000020020101,7600110000000020020110,7600110000000020020102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,7600110000000020010222,Pueblo Joven,7600110000000020010224,7600110000000020010225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,7600110000000020010225,Pueblo Joven,7600110000000020010224,7600110000000020010222,7600110000000020010226,7600110000000020050111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,7600110000000020010226,Pueblo Joven,7600110000000020010225,7600110000000020050111,7600110000000020010224,7600110000000020050113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,7600110000000020020101,Venezuela - Urbanización Cañaveralejo,7600110000000020020112,7600110000000020010118,7600110000000020020110,7600110000000020010119,7600110000000020010106,7600110000000020010104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,7600110000000020020102,Venezuela - Urbanización Cañaveralejo,7600110000000020020113,7600110000000020020112,7600110000000020020110,7600110000000020010119,7600110000000020020103,7600110000000020010117,7600110000000020020106,7600110000000020020109,7600110000000020020105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,7600110000000020020103,Venezuela - Urbanización Cañaveralejo,7600110000000020010117,7600110000000020020104,7600110000000020010112,7600110000000020010109,7600110000000020020102,7600110000000020020113,7600110000000020050101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,7600110000000020020104,Venezuela - Urbanización Cañaveralejo,7600110000000020020111,7600110000000020020103,7600110000000020020113,7600110000000020050167,7600110000000020050135,7600110000000020020105,7600110000000020050101,7600110000000020010112,7600110000000020050133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,7600110000000020020105,Venezuela - Urbanización Cañaveralejo,7600110000000020020113,7600110000000020020106,7600110000000020020111,7600110000000020020108,7600110000000020020104,7600110000000020050314,7600110000000020020107,7600110000000020020102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,7600110000000020020106,Venezuela - Urbanización Cañaveralejo,7600110000000020020113,7600110000000020020109,7600110000000020020105,7600110000000020020107,7600110000000020020102,7600110000000020020112,7600110000000020020108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,7600110000000020020107,Venezuela - Urbanización Cañaveralejo,7600110000000020020108,7600110000000020020106,7600110000000020020109,7600110000000020020105,7600110000000020030101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,7600110000000020020108,Venezuela - Urbanización Cañaveralejo,7600110000000020020107,7600110000000020050314,7600110000000020020105,7600110000000020050313,7600110000000020050321,7600110000000020030101,7600110000000020050322,7600110000000020020106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,7600110000000020020109,Venezuela - Urbanización Cañaveralejo,7600110000000020020112,7600110000000019150103,7600110000000019150102,7600110000000020020106,7600110000000020020107,7600110000000020020102,7600110000000020020113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,7600110000000020020110,Venezuela - Urbanización Cañaveralejo,7600110000000020020112,7600110000000020020102,7600110000000020020101,7600110000000020010119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,7600110000000020020111,Venezuela - Urbanización Cañaveralejo,7600110000000020020104,7600110000000020050315,7600110000000020020105,7600110000000020050135,7600110000000020020113,7600110000000020050167,7600110000000020050314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,7600110000000020020112,Venezuela - Urbanización Cañaveralejo,7600110000000020020109,7600110000000019150103,7600110000000020010102,7600110000000020020110,7600110000000020020102,7600110000000020020101,7600110000000020010103,7600110000000020020106,7600110000000020010118,7600110000000020020113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,7600110000000020020113,Venezuela - Urbanización Cañaveralejo,7600110000000020020102,7600110000000020020106,7600110000000020020105,7600110000000020020104,7600110000000020020103,7600110000000020020111,7600110000000020020112,7600110000000020020109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,7600110000000020030101,Venezuela - Urbanización Cañaveralejo,7600110000000020080101,7600110000000020050322,7600110000000020040109,7600110000000020020108,7600110000000020050321,7600110000000020040108,7600110000000020090101,7600110000000020040101,7600110000000020020107,7600110000000020040102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,7600110000000020040101,Belisario Caicedo,7600110000000020040118,7600110000000019150201,7600110000000020040104,7600110000000020040103,7600110000000020040113,7600110000000020040102,7600110000000020030101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,7600110000000020040102,Belisario Caicedo,7600110000000020040103,7600110000000020040108,7600110000000020040107,7600110000000020040106,7600110000000020040101,7600110000000020030101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,7600110000000020040103,Belisario Caicedo,7600110000000020040106,7600110000000020040102,7600110000000020040104,7600110000000020040101,7600110000000020040105,7600110000000020040107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,7600110000000020040104,Belisario Caicedo,7600110000000020040105,7600110000000020040103,7600110000000020040101,7600110000000020040113,7600110000000020040118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,7600110000000020040105,Belisario Caicedo,7600110000000020040104,7600110000000020040106,7600110000000020040103,7600110000000020040112,7600110000000020040113,7600110000000020040111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,7600110000000020040106,Belisario Caicedo,7600110000000020040103,7600110000000020040105,7600110000000020040107,7600110000000020040111,7600110000000020040102,7600110000000020040110,7600110000000020040112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,7600110000000020040107,Belisario Caicedo,7600110000000020040102,7600110000000020040108,7600110000000020040109,7600110000000020040106,7600110000000020040110,7600110000000020040111,7600110000000020040103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,7600110000000020040108,Belisario Caicedo,7600110000000020040102,7600110000000020040109,7600110000000020040107,7600110000000020030101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,7600110000000020040109,Belisario Caicedo,7600110000000020040108,7600110000000020040110,7600110000000020040107,7600110000000020030101,7600110000000020090101,7600110000000020090104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,7600110000000020040110,Belisario Caicedo,7600110000000020040111,7600110000000020040109,7600110000000020040107,7600110000000020090104,7600110000000020040106,7600110000000020090101,7600110000000020090105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,7600110000000020040111,Belisario Caicedo,7600110000000020040110,7600110000000020040112,7600110000000020040106,7600110000000020040107,7600110000000020090111,7600110000000020040105,7600110000000020090105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,7600110000000020040112,Belisario Caicedo,7600110000000020040111,7600110000000020040113,7600110000000020040105,7600110000000020040106,7600110000000020040117,7600110000000020090111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,7600110000000020040113,Belisario Caicedo,7600110000000020040118,7600110000000020040112,7600110000000020040101,7600110000000020040104,7600110000000020040105,7600110000000020040117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,7600110000000020040117,Belisario Caicedo,7600110000000020090112,7600110000000020090111,7600110000000020040112,7600110000000020090114,7600110000000020040113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,7600110000000020040118,Belisario Caicedo,7600110000000020040101,7600110000000019150201,7600110000000020040113,7600110000000019150205,7600110000000019150203,7600110000000020040104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,7600110000000020050101,Pueblo Joven,7600110000000020050133,7600110000000020050167,7600110000000020050138,7600110000000020020104,7600110000000020010112,7600110000000020020103,7600110000000020050135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,7600110000000020050102,Brisas de Mayo,7600110000000020050132,7600110000000020050137,7600110000000020050104,7600110000000020050142,7600110000000020050302,7600110000000020050135,7600110000000020050167,7600110000000020050316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,7600110000000020050104,Brisas de Mayo,7600110000000020050142,7600110000000020050105,7600110000000020050137,7600110000000020050208,7600110000000020050102,7600110000000020050206,7600110000000020050302,7600110000000020050323,7600110000000020050201,7600110000000020050214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,7600110000000020050105,Brisas de Mayo,7600110000000020050142,7600110000000020050165,7600110000000020050139,7600110000000020050143,7600110000000020050104,7600110000000020050208,7600110000000020050145,7600110000000020050213,7600110000000020050144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
